"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"wide-high-speed-density"
"08/15/2019 22:57:14:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"5","8","1500","0.05","bus flag","21","1.1159425652475095","0.058333333333333334","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","26","1.1582108017768304","0.05416666666666667","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","19","0.8858196728250198","0.05","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","22","0.9966010291512609","0.058333333333333334","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","21","1.090038767985885","0.058333333333333334","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","22","1.089350434259307","0.058333333333333334","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","18","0.972281615033655","0.05416666666666667","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","20","1.1138866961115437","0.058333333333333334","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","22","1.1159869268273857","0.058333333333333334","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","27","1.151678027110756","0.058333333333333334","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","20","0.9329360982332499","0.05","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","23","0.8341507141433432","0.058333333333333334","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","23","1.0768376820909833","0.058333333333333334","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","21","1.1169525902327286","0.0625","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","19","1.0118794133418103","0.0625","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","23","1.1159928778178727","0.058333333333333334","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","28","0.9888020696635761","0.058333333333333334","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","21","1.006554673454433","0.05","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","22","1.0251825046444174","0.0625","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","24","0.8486202020539283","0.0625","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","22","1.057682008133356","0.0625","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","29","0.9693573979416203","0.05416666666666667","-0.002884705789391262","0","-0.002884705789391262","2","0","2"
"5","8","1500","0.05","bus flag","24","1.1162529405425814","0.0625","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","24","0.9554821274579557","0.0625","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","22","1.026205612608774","0.058333333333333334","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","25","0.8259516402891364","0.0625","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","23","1.0746267099137043","0.0625","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","20","0.8547149403089596","0.06666666666666667","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","30","0.9885271929003027","0.05416666666666667","-0.002884705789391262","0","-0.002884705789391262","2","0","2"
"6","8","1500","0.05","bus flag","23","1.1123688061852777","0.06666666666666667","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","25","1.0838024510517072","0.0625","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","23","0.9290201335649263","0.0625","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","26","0.8964018392160551","0.06666666666666667","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","25","1.0277877637899346","0.0625","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","31","1.0577198887658967","0.05416666666666667","-0.0024859841291249296","0","-0.0024859841291249296","4","0","2"
"2","8","1500","0.05","bus flag","24","1.0700244188824795","0.07083333333333333","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","26","0.9819680860921879","0.0625","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","24","1.1208595131287853","0.06666666666666667","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","21","0.9440463426630874","0.06666666666666667","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","27","0.801673120909557","0.06666666666666667","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","24","0.9954417466973566","0.06666666666666667","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","32","1.0167302833803986","0.05416666666666667","-0.0024859841291249296","0","-0.0024859841291249296","4","0","2"
"5","8","1500","0.05","bus flag","27","1.062025670559167","0.0625","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","26","0.8901902179215193","0.0625","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","28","0.8650251570976555","0.06666666666666667","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","25","1.0388639584276689","0.07083333333333333","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","25","1.0760600590609808","0.0625","-0.004965525133325599","0","-0.004965525133325599","3","0","3"
"4","8","1500","0.05","bus flag","33","1.1166371125410757","0.058333333333333334","-0.0024859841291249296","0","-0.0024859841291249296","4","0","2"
"7","8","1500","0.05","bus flag","22","0.954905890923748","0.06666666666666667","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","25","1.0175416958199277","0.07083333333333333","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","28","1.1159801352644994","0.06666666666666667","-9.660282297758727E-4","0","-9.660282297758727E-4","3","0","3"
"3","8","1500","0.05","bus flag","27","1.0253692288055676","0.06666666666666667","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","29","0.8790631117065418","0.07083333333333333","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","34","1.1392261091991347","0.0625","-0.0024859841291249296","0","-0.0024859841291249296","4","0","2"
"6","8","1500","0.05","bus flag","26","1.0032275925591676","0.06666666666666667","-0.004965525133325599","0","-0.004965525133325599","3","0","3"
